iin	V(n001)	I(Iin)
8.323999999999569e-005	1.274048e+000	8.324000e-005
8.324999999999568e-005	1.273831e+000	8.325000e-005
8.325999999999568e-005	1.273614e+000	8.326000e-005
8.326999999999567e-005	1.273397e+000	8.327000e-005
8.327999999999567e-005	1.273180e+000	8.328000e-005
8.328999999999566e-005	1.272964e+000	8.329000e-005
8.329999999999566e-005	1.272747e+000	8.330000e-005
8.330999999999565e-005	1.272530e+000	8.331000e-005
8.331999999999565e-005	1.272313e+000	8.332000e-005
8.332999999999564e-005	1.272096e+000	8.333000e-005
8.333999999999563e-005	1.271879e+000	8.334000e-005
8.334999999999563e-005	1.271662e+000	8.335000e-005
8.335999999999562e-005	1.271446e+000	8.336000e-005
8.336999999999562e-005	1.271229e+000	8.337000e-005
8.337999999999561e-005	1.271012e+000	8.338000e-005
8.338999999999561e-005	1.270795e+000	8.339000e-005
8.339999999999560e-005	1.270578e+000	8.340000e-005
8.340999999999560e-005	1.270362e+000	8.341000e-005
8.341999999999559e-005	1.270145e+000	8.342000e-005
8.342999999999559e-005	1.269928e+000	8.343000e-005
8.343999999999558e-005	1.269711e+000	8.344000e-005
8.344999999999558e-005	1.269495e+000	8.345000e-005
8.345999999999557e-005	1.269278e+000	8.346000e-005
8.346999999999557e-005	1.269061e+000	8.347000e-005
8.347999999999556e-005	1.268844e+000	8.348000e-005
8.348999999999556e-005	1.268628e+000	8.349000e-005
8.349999999999555e-005	1.268411e+000	8.350000e-005
8.350999999999555e-005	1.268194e+000	8.351000e-005
8.351999999999554e-005	1.267977e+000	8.352000e-005
8.352999999999554e-005	1.267761e+000	8.353000e-005
8.353999999999553e-005	1.267544e+000	8.354000e-005
8.354999999999553e-005	1.267327e+000	8.355000e-005
8.355999999999552e-005	1.267111e+000	8.356000e-005
8.356999999999552e-005	1.266894e+000	8.357000e-005
8.357999999999551e-005	1.266677e+000	8.358000e-005
8.358999999999551e-005	1.266461e+000	8.359000e-005
8.359999999999550e-005	1.266244e+000	8.360000e-005
8.360999999999550e-005	1.266028e+000	8.361000e-005
8.361999999999549e-005	1.265811e+000	8.362000e-005
8.362999999999548e-005	1.265594e+000	8.363000e-005
8.363999999999548e-005	1.265378e+000	8.364000e-005
8.364999999999547e-005	1.265161e+000	8.365000e-005
8.365999999999547e-005	1.264945e+000	8.366000e-005
8.366999999999546e-005	1.264728e+000	8.367000e-005
8.367999999999546e-005	1.264511e+000	8.368000e-005
8.368999999999545e-005	1.264295e+000	8.369000e-005
8.369999999999545e-005	1.264078e+000	8.370000e-005
8.370999999999544e-005	1.263862e+000	8.371000e-005
8.371999999999544e-005	1.263645e+000	8.372000e-005
8.372999999999543e-005	1.263429e+000	8.373000e-005
8.373999999999543e-005	1.263212e+000	8.374000e-005
8.374999999999542e-005	1.262996e+000	8.375000e-005
8.375999999999542e-005	1.262779e+000	8.376000e-005
8.376999999999541e-005	1.262563e+000	8.377000e-005
8.377999999999541e-005	1.262346e+000	8.378000e-005
8.378999999999540e-005	1.262130e+000	8.379000e-005
8.379999999999540e-005	1.261913e+000	8.380000e-005
8.380999999999539e-005	1.261697e+000	8.381000e-005
8.381999999999539e-005	1.261480e+000	8.382000e-005
8.382999999999538e-005	1.261264e+000	8.383000e-005
8.383999999999538e-005	1.261047e+000	8.384000e-005
8.384999999999537e-005	1.260831e+000	8.385000e-005
8.385999999999537e-005	1.260615e+000	8.386000e-005
8.386999999999536e-005	1.260398e+000	8.387000e-005
8.387999999999536e-005	1.260182e+000	8.388000e-005
8.388999999999535e-005	1.259965e+000	8.389000e-005
8.389999999999534e-005	1.259749e+000	8.390000e-005
8.390999999999534e-005	1.259533e+000	8.391000e-005
8.391999999999533e-005	1.259316e+000	8.392000e-005
8.392999999999533e-005	1.259100e+000	8.393000e-005
8.393999999999532e-005	1.258883e+000	8.394000e-005
8.394999999999532e-005	1.258667e+000	8.395000e-005
8.395999999999531e-005	1.258451e+000	8.396000e-005
8.396999999999531e-005	1.258235e+000	8.397000e-005
8.397999999999530e-005	1.258018e+000	8.398000e-005
8.398999999999530e-005	1.257802e+000	8.399000e-005
8.399999999999529e-005	1.257586e+000	8.400000e-005
8.400999999999529e-005	1.257369e+000	8.401000e-005
8.401999999999528e-005	1.257153e+000	8.402000e-005
8.402999999999528e-005	1.256937e+000	8.403000e-005
8.403999999999527e-005	1.256720e+000	8.404000e-005
8.404999999999527e-005	1.256504e+000	8.405000e-005
8.405999999999526e-005	1.256288e+000	8.406000e-005
8.406999999999526e-005	1.256072e+000	8.407000e-005
8.407999999999525e-005	1.255855e+000	8.408000e-005
8.408999999999525e-005	1.255639e+000	8.409000e-005
8.409999999999524e-005	1.255423e+000	8.410000e-005
8.410999999999524e-005	1.255207e+000	8.411000e-005
8.411999999999523e-005	1.254990e+000	8.412000e-005
8.412999999999523e-005	1.254774e+000	8.413000e-005
8.413999999999522e-005	1.254558e+000	8.414000e-005
8.414999999999522e-005	1.254342e+000	8.415000e-005
8.415999999999521e-005	1.254126e+000	8.416000e-005
8.416999999999521e-005	1.253910e+000	8.417000e-005
8.417999999999520e-005	1.253693e+000	8.418000e-005
8.418999999999519e-005	1.253477e+000	8.419000e-005
8.419999999999519e-005	1.253261e+000	8.420000e-005
8.420999999999518e-005	1.253045e+000	8.421000e-005
8.421999999999518e-005	1.252829e+000	8.422000e-005
8.422999999999517e-005	1.252613e+000	8.423000e-005
8.423999999999517e-005	1.252397e+000	8.424000e-005
8.424999999999516e-005	1.252180e+000	8.425000e-005
8.425999999999516e-005	1.251964e+000	8.426000e-005
8.426999999999515e-005	1.251748e+000	8.427000e-005
8.427999999999515e-005	1.251532e+000	8.428000e-005
8.428999999999514e-005	1.251316e+000	8.429000e-005
8.429999999999514e-005	1.251100e+000	8.430000e-005
8.430999999999513e-005	1.250884e+000	8.431000e-005
8.431999999999513e-005	1.250668e+000	8.432000e-005
8.432999999999512e-005	1.250452e+000	8.433000e-005
8.433999999999512e-005	1.250236e+000	8.434000e-005
8.434999999999511e-005	1.250020e+000	8.435000e-005
8.435999999999511e-005	1.249804e+000	8.436000e-005
8.436999999999510e-005	1.249588e+000	8.437000e-005
8.437999999999510e-005	1.249372e+000	8.438000e-005
8.438999999999509e-005	1.249156e+000	8.439000e-005
8.439999999999509e-005	1.248940e+000	8.440000e-005
8.440999999999508e-005	1.248724e+000	8.441000e-005
8.441999999999508e-005	1.248508e+000	8.442000e-005
8.442999999999507e-005	1.248292e+000	8.443000e-005
8.443999999999507e-005	1.248076e+000	8.444000e-005
8.444999999999506e-005	1.247860e+000	8.445000e-005
8.445999999999505e-005	1.247644e+000	8.446000e-005
8.446999999999505e-005	1.247428e+000	8.447000e-005
8.447999999999504e-005	1.247212e+000	8.448000e-005
8.448999999999504e-005	1.246996e+000	8.449000e-005
8.449999999999503e-005	1.246781e+000	8.450000e-005
8.450999999999503e-005	1.246565e+000	8.451000e-005
8.451999999999502e-005	1.246349e+000	8.452000e-005
8.452999999999502e-005	1.246133e+000	8.453000e-005
8.453999999999501e-005	1.245917e+000	8.454000e-005
8.454999999999501e-005	1.245701e+000	8.455000e-005
8.455999999999500e-005	1.245485e+000	8.456000e-005
8.456999999999500e-005	1.245269e+000	8.457000e-005
8.457999999999499e-005	1.245054e+000	8.458000e-005
8.458999999999499e-005	1.244838e+000	8.459000e-005
8.459999999999498e-005	1.244622e+000	8.460000e-005
8.460999999999498e-005	1.244406e+000	8.461000e-005
8.461999999999497e-005	1.244190e+000	8.462000e-005
8.462999999999497e-005	1.243975e+000	8.463000e-005
8.463999999999496e-005	1.243759e+000	8.464000e-005
8.464999999999496e-005	1.243543e+000	8.465000e-005
8.465999999999495e-005	1.243327e+000	8.466000e-005
8.466999999999495e-005	1.243111e+000	8.467000e-005
8.467999999999494e-005	1.242896e+000	8.468000e-005
8.468999999999494e-005	1.242680e+000	8.469000e-005
8.469999999999493e-005	1.242464e+000	8.470000e-005
8.470999999999493e-005	1.242248e+000	8.471000e-005
8.471999999999492e-005	1.242033e+000	8.472000e-005
8.472999999999492e-005	1.241817e+000	8.473000e-005
8.473999999999491e-005	1.241601e+000	8.474000e-005
8.474999999999490e-005	1.241386e+000	8.475000e-005
8.475999999999490e-005	1.241170e+000	8.476000e-005
8.476999999999489e-005	1.240954e+000	8.477000e-005
8.477999999999489e-005	1.240739e+000	8.478000e-005
8.478999999999488e-005	1.240523e+000	8.479000e-005
8.479999999999488e-005	1.240307e+000	8.480000e-005
8.480999999999487e-005	1.240092e+000	8.481000e-005
8.481999999999487e-005	1.239876e+000	8.482000e-005
8.482999999999486e-005	1.239660e+000	8.483000e-005
8.483999999999486e-005	1.239445e+000	8.484000e-005
8.484999999999485e-005	1.239229e+000	8.485000e-005
8.485999999999485e-005	1.239013e+000	8.486000e-005
8.486999999999484e-005	1.238798e+000	8.487000e-005
8.487999999999484e-005	1.238582e+000	8.488000e-005
8.488999999999483e-005	1.238367e+000	8.489000e-005
8.489999999999483e-005	1.238151e+000	8.490000e-005
8.490999999999482e-005	1.237935e+000	8.491000e-005
8.491999999999482e-005	1.237720e+000	8.492000e-005
8.492999999999481e-005	1.237504e+000	8.493000e-005
8.493999999999481e-005	1.237289e+000	8.494000e-005
8.494999999999480e-005	1.237073e+000	8.495000e-005
8.495999999999480e-005	1.236858e+000	8.496000e-005
8.496999999999479e-005	1.236642e+000	8.497000e-005
8.497999999999479e-005	1.236427e+000	8.498000e-005
8.498999999999478e-005	1.236211e+000	8.499000e-005
8.499999999999478e-005	1.235996e+000	8.500000e-005
8.500999999999477e-005	1.235780e+000	8.501000e-005
8.501999999999476e-005	1.235565e+000	8.502000e-005
8.502999999999476e-005	1.235349e+000	8.503000e-005
8.503999999999475e-005	1.235134e+000	8.504000e-005
8.504999999999475e-005	1.234918e+000	8.505000e-005
8.505999999999474e-005	1.234703e+000	8.506000e-005
8.506999999999474e-005	1.234487e+000	8.507000e-005
8.507999999999473e-005	1.234272e+000	8.508000e-005
8.508999999999473e-005	1.234056e+000	8.509000e-005
8.509999999999472e-005	1.233841e+000	8.510000e-005
8.510999999999472e-005	1.233626e+000	8.511000e-005
8.511999999999471e-005	1.233410e+000	8.512000e-005
8.512999999999471e-005	1.233195e+000	8.513000e-005
8.513999999999470e-005	1.232979e+000	8.514000e-005
8.514999999999470e-005	1.232764e+000	8.515000e-005
8.515999999999469e-005	1.232549e+000	8.516000e-005
8.516999999999469e-005	1.232333e+000	8.517000e-005
8.517999999999468e-005	1.232118e+000	8.518000e-005
8.518999999999468e-005	1.231903e+000	8.519000e-005
8.519999999999467e-005	1.231687e+000	8.520000e-005
8.520999999999467e-005	1.231472e+000	8.521000e-005
8.521999999999466e-005	1.231257e+000	8.522000e-005
8.522999999999466e-005	1.231041e+000	8.523000e-005
8.523999999999465e-005	1.230826e+000	8.524000e-005
8.524999999999465e-005	1.230611e+000	8.525000e-005
8.525999999999464e-005	1.230395e+000	8.526000e-005
8.526999999999464e-005	1.230180e+000	8.527000e-005
8.527999999999463e-005	1.229965e+000	8.528000e-005
8.528999999999463e-005	1.229749e+000	8.529000e-005
8.529999999999462e-005	1.229534e+000	8.530000e-005
8.530999999999461e-005	1.229319e+000	8.531000e-005
8.531999999999461e-005	1.229104e+000	8.532000e-005
8.532999999999460e-005	1.228889e+000	8.533000e-005
8.533999999999460e-005	1.228673e+000	8.534000e-005
8.534999999999459e-005	1.228458e+000	8.535000e-005
8.535999999999459e-005	1.228243e+000	8.536000e-005
8.536999999999458e-005	1.228028e+000	8.537000e-005
8.537999999999458e-005	1.227812e+000	8.538000e-005
8.538999999999457e-005	1.227597e+000	8.539000e-005
8.539999999999457e-005	1.227382e+000	8.540000e-005
8.540999999999456e-005	1.227167e+000	8.541000e-005
8.541999999999456e-005	1.226952e+000	8.542000e-005
8.542999999999455e-005	1.226737e+000	8.543000e-005
8.543999999999455e-005	1.226521e+000	8.544000e-005
8.544999999999454e-005	1.226306e+000	8.545000e-005
8.545999999999454e-005	1.226091e+000	8.546000e-005
8.546999999999453e-005	1.225876e+000	8.547000e-005
8.547999999999453e-005	1.225661e+000	8.548000e-005
8.548999999999452e-005	1.225446e+000	8.549000e-005
8.549999999999452e-005	1.225231e+000	8.550000e-005
8.550999999999451e-005	1.225016e+000	8.551000e-005
8.551999999999451e-005	1.224800e+000	8.552000e-005
8.552999999999450e-005	1.224585e+000	8.553000e-005
8.553999999999450e-005	1.224370e+000	8.554000e-005
8.554999999999449e-005	1.224155e+000	8.555000e-005
8.555999999999449e-005	1.223940e+000	8.556000e-005
8.556999999999448e-005	1.223725e+000	8.557000e-005
8.557999999999448e-005	1.223510e+000	8.558000e-005
8.558999999999447e-005	1.223295e+000	8.559000e-005
8.559999999999446e-005	1.223080e+000	8.560000e-005
8.560999999999446e-005	1.222865e+000	8.561000e-005
8.561999999999445e-005	1.222650e+000	8.562000e-005
8.562999999999445e-005	1.222435e+000	8.563000e-005
8.563999999999444e-005	1.222220e+000	8.564000e-005
8.564999999999444e-005	1.222005e+000	8.565000e-005
8.565999999999443e-005	1.221790e+000	8.566000e-005
8.566999999999443e-005	1.221575e+000	8.567000e-005
8.567999999999442e-005	1.221360e+000	8.568000e-005
8.568999999999442e-005	1.221145e+000	8.569000e-005
8.569999999999441e-005	1.220930e+000	8.570000e-005
8.570999999999441e-005	1.220715e+000	8.571000e-005
8.571999999999440e-005	1.220500e+000	8.572000e-005
8.572999999999440e-005	1.220285e+000	8.573000e-005
8.573999999999439e-005	1.220070e+000	8.574000e-005
8.574999999999439e-005	1.219855e+000	8.575000e-005
8.575999999999438e-005	1.219641e+000	8.576000e-005
8.576999999999438e-005	1.219426e+000	8.577000e-005
8.577999999999437e-005	1.219211e+000	8.578000e-005
8.578999999999437e-005	1.218996e+000	8.579000e-005
8.579999999999436e-005	1.218781e+000	8.580000e-005
8.580999999999436e-005	1.218566e+000	8.581000e-005
8.581999999999435e-005	1.218351e+000	8.582000e-005
8.582999999999435e-005	1.218136e+000	8.583000e-005
8.583999999999434e-005	1.217922e+000	8.584000e-005
8.584999999999434e-005	1.217707e+000	8.585000e-005
8.585999999999433e-005	1.217492e+000	8.586000e-005
8.586999999999432e-005	1.217277e+000	8.587000e-005
8.587999999999432e-005	1.217062e+000	8.588000e-005
8.588999999999431e-005	1.216848e+000	8.589000e-005
8.589999999999431e-005	1.216633e+000	8.590000e-005
8.590999999999430e-005	1.216418e+000	8.591000e-005
8.591999999999430e-005	1.216203e+000	8.592000e-005
8.592999999999429e-005	1.215988e+000	8.593000e-005
8.593999999999429e-005	1.215774e+000	8.594000e-005
8.594999999999428e-005	1.215559e+000	8.595000e-005
8.595999999999428e-005	1.215344e+000	8.596000e-005
8.596999999999427e-005	1.215129e+000	8.597000e-005
8.597999999999427e-005	1.214915e+000	8.598000e-005
8.598999999999426e-005	1.214700e+000	8.599000e-005
8.599999999999426e-005	1.214485e+000	8.600000e-005
8.600999999999425e-005	1.214271e+000	8.601000e-005
8.601999999999425e-005	1.214056e+000	8.602000e-005
8.602999999999424e-005	1.213841e+000	8.603000e-005
8.603999999999424e-005	1.213627e+000	8.604000e-005
8.604999999999423e-005	1.213412e+000	8.605000e-005
8.605999999999423e-005	1.213197e+000	8.606000e-005
8.606999999999422e-005	1.212983e+000	8.607000e-005
8.607999999999422e-005	1.212768e+000	8.608000e-005
8.608999999999421e-005	1.212553e+000	8.609000e-005
8.609999999999421e-005	1.212339e+000	8.610000e-005
8.610999999999420e-005	1.212124e+000	8.611000e-005
8.611999999999420e-005	1.211909e+000	8.612000e-005
8.612999999999419e-005	1.211695e+000	8.613000e-005
8.613999999999419e-005	1.211480e+000	8.614000e-005
8.614999999999418e-005	1.211265e+000	8.615000e-005
8.615999999999417e-005	1.211051e+000	8.616000e-005
8.616999999999417e-005	1.210836e+000	8.617000e-005
8.617999999999416e-005	1.210622e+000	8.618000e-005
8.618999999999416e-005	1.210407e+000	8.619000e-005
8.619999999999415e-005	1.210193e+000	8.620000e-005
8.620999999999415e-005	1.209978e+000	8.621000e-005
8.621999999999414e-005	1.209764e+000	8.622000e-005
8.622999999999414e-005	1.209549e+000	8.623000e-005
8.623999999999413e-005	1.209334e+000	8.624000e-005
8.624999999999413e-005	1.209120e+000	8.625000e-005
8.625999999999412e-005	1.208905e+000	8.626000e-005
8.626999999999412e-005	1.208691e+000	8.627000e-005
8.627999999999411e-005	1.208476e+000	8.628000e-005
8.628999999999411e-005	1.208262e+000	8.629000e-005
8.629999999999410e-005	1.208048e+000	8.630000e-005
8.630999999999410e-005	1.207833e+000	8.631000e-005
8.631999999999409e-005	1.207618e+000	8.632000e-005
8.632999999999409e-005	1.207404e+000	8.633000e-005
8.633999999999408e-005	1.207190e+000	8.634000e-005
8.634999999999408e-005	1.206975e+000	8.635000e-005
8.635999999999407e-005	1.206761e+000	8.636000e-005
8.636999999999407e-005	1.206546e+000	8.637000e-005
8.637999999999406e-005	1.206332e+000	8.638000e-005
8.638999999999406e-005	1.206118e+000	8.639000e-005
8.639999999999405e-005	1.205903e+000	8.640000e-005
8.640999999999405e-005	1.205689e+000	8.641000e-005
8.641999999999404e-005	1.205474e+000	8.642000e-005
8.642999999999403e-005	1.205260e+000	8.643000e-005
8.643999999999403e-005	1.205046e+000	8.644000e-005
8.644999999999402e-005	1.204831e+000	8.645000e-005
8.645999999999402e-005	1.204617e+000	8.646000e-005
8.646999999999401e-005	1.204402e+000	8.647000e-005
8.647999999999401e-005	1.204188e+000	8.648000e-005
8.648999999999400e-005	1.203974e+000	8.649000e-005
8.649999999999400e-005	1.203759e+000	8.650000e-005
8.650999999999399e-005	1.203545e+000	8.651000e-005
8.651999999999399e-005	1.203331e+000	8.652000e-005
8.652999999999398e-005	1.203117e+000	8.653000e-005
8.653999999999398e-005	1.202902e+000	8.654000e-005
8.654999999999397e-005	1.202688e+000	8.655000e-005
8.655999999999397e-005	1.202474e+000	8.656000e-005
8.656999999999396e-005	1.202259e+000	8.657000e-005
8.657999999999396e-005	1.202045e+000	8.658000e-005
8.658999999999395e-005	1.201831e+000	8.659000e-005
8.659999999999395e-005	1.201617e+000	8.660000e-005
8.660999999999394e-005	1.201402e+000	8.661000e-005
8.661999999999394e-005	1.201188e+000	8.662000e-005
8.662999999999393e-005	1.200974e+000	8.663000e-005
8.663999999999393e-005	1.200760e+000	8.664000e-005
8.664999999999392e-005	1.200546e+000	8.665000e-005
8.665999999999392e-005	1.200331e+000	8.666000e-005
8.666999999999391e-005	1.200117e+000	8.667000e-005
8.667999999999391e-005	1.199903e+000	8.668000e-005
8.668999999999390e-005	1.199689e+000	8.669000e-005
8.669999999999390e-005	1.199475e+000	8.670000e-005
8.670999999999389e-005	1.199260e+000	8.671000e-005
8.671999999999388e-005	1.199046e+000	8.672000e-005
